"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35"
"554","芝士烩波士顿龙虾","避风塘炒蟹","蒜蓉生蚝","肉丁茄子","凉拌菠菜","快炒黄鳝","炝炒大白菜","38度剑南春 ","番茄蛋汤","清蒸蝶鱼","桂圆肉红豆八宝饭","冰镇花螺","爆炒鸡翅",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","辣炒鱿鱼","麻辣小龙虾","焖猪手","爆炒猪肝","自制猪肉脯","芹菜炒腰花","炝炒大白菜","凉拌菠菜","干锅田鸡","香烤牛排 ","张裕葡萄酒张裕赤霞珠干红 ","百里香奶油烤红酒牛肉","蛋挞","孜然羊排","蒙古烤羊腿 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","倒立蒸梭子蟹","红酒土豆烧鸭腿 ","杭椒鸡珍","五彩豆","糖醋蕃茄溜青花","黄油曲奇饼干","桂圆肉红豆八宝饭","牛肉鸡蛋肠粉","张裕葡萄酒张裕赤霞珠干红 "," 北冰洋汽水 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","芝士烩波士顿龙虾","辣炒鱿鱼","剁椒鱼头","辣炒海带丝","孜然羊排","凉拌菠菜","葱油凉拌藕片","重庆特色油烧兔"," 北冰洋汽水 ","哈尔滨啤酒罐装","美妙绝伦之白莲花","蒙古烤羊腿 ","西瓜胡萝卜沙拉","香辣爆羊肝 ","桂圆枸杞鸽子汤","香菇鹌鹑蛋","麻辣小龙虾","肉丁茄子","泡椒凤爪 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","香酥两吃大虾","爆炒猪肝","水煮鱼","焖猪手","自制猪肉脯","倒立蒸梭子蟹","法国波尔多AOC干红葡萄酒原",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","麻辣小龙虾","辣炒鱿鱼","爆炒猪肝","剁椒鱼头","自制猪肉脯","水煮鱼","凉拌菠菜","孜然羊排","蒙古烤羊腿 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","香辣腐乳炒虾","水煮鱼","麻辣小龙虾","蒜香辣花甲","辣炒花蛤","培根紫菜卷","独家薄荷鲜虾牛肉卷 ","香辣爆羊肝 ","美妙绝伦之白莲花","自制猪肉脯","肉丁茄子","番茄有机花菜","谷稻小庄 ","广式虾仁肠粉",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","芝士烩波士顿龙虾","清蒸海鱼","倒立蒸梭子蟹","花蛤蒸蛋","百里香奶油烤红酒牛肉","爆炒鳝碌","孜然羊排","爆炒猪肝","红酒土豆烧鸭腿 ","番茄炖秋葵","凉拌菠菜","桂圆肉红豆八宝饭","张裕葡萄酒张裕赤霞珠干红 ","38度剑南春 ","五色糯米饭(七色)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","芝士烩波士顿龙虾","山药养生粥","独家薄荷鲜虾牛肉卷 ","豌豆薯仔猪骨汤",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","芝士烩波士顿龙虾","豌豆薯仔猪骨汤","焖猪手","芹菜炒腰花","凉拌菠菜","自制猪肉脯","冰糖红豆薏米粥","美妙绝伦之白莲花","炝炒大白菜","剁椒鱼头","凉拌蒜蓉西兰花","香辣爆羊肝 ","五色糯米饭(七色)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","麻辣小龙虾","焖猪手","水煮鱼","辣炒鱿鱼","蒙古烤羊腿 ","凉拌菠菜","大蒜苋菜","白胡椒胡萝卜羊肉汤","香辣腐乳炒虾","大理石奶油蛋糕","香菇鹌鹑蛋","剁椒鱼头","姜葱炒花蟹","蒜香辣花甲",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","麻辣小龙虾","红酒炖羊肉","葱姜炒蟹","芝士烩波士顿龙虾","清蒸海鱼","53度茅台",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","爆炒鸡翅","培根紫菜卷","照烧鸡腿 ","独家薄荷鲜虾牛肉卷 ","五彩藕苗","意文柠檬汁 ","凉拌蒜蓉西兰花","打卤面",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","白胡椒胡萝卜羊肉汤","芝麻烤紫菜","番茄炖秋葵","蒜蓉生蚝","干锅田鸡","凉拌蒜蓉西兰花","谷稻小庄 ","百威啤酒罐装","紫薯面包卷","冰糖红豆薏米粥","清爽拌凉面","麻辣小龙虾",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","麻辣小龙虾","辣炒鱿鱼","豌豆薯仔猪骨汤","凉拌菠菜","水煮鱼","焖猪手","蒙古烤羊腿 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","盘蟹蒸蛋","皮蛋瘦肉粥","爆炒猪肝",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","清蒸海鱼","香辣腐乳炒虾","剁椒鱼头","大蒜苋菜","美妙绝伦之白莲花","凉拌菠菜","凉拌蒜蓉西兰花","爆炒猪肝","焖猪手","自制猪肉脯","蒙古烤羊腿 ","香辣爆羊肝 ","五色糯米饭(七色)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","葱姜炒蟹","三丝鳝鱼","大蒜苋菜","豌豆薯仔猪骨汤",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","麻辣小龙虾","自制猪肉脯","蒙古烤羊腿 ","白胡椒胡萝卜羊肉汤","番茄炖牛腩 ","姜葱炒花蟹","张裕葡萄酒张裕赤霞珠干红 ","葱油凉拌藕片","芹菜炒腰花","蛋挞","水煮鱼","凉拌菠菜","辣炒鱿鱼","焖猪手",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","麻辣小龙虾","清蒸海鱼","意文柠檬汁 ","葱姜炒蟹",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","剁椒鱼头","辣炒田螺","清蒸蝶鱼","麻辣小龙虾","孜然羊排","啤酒鸭","白斩鸡","番茄有机花菜","黄花菜炒木耳",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","香酥两吃大虾","鲜美鳝鱼","葱姜炒蟹","百里香奶油烤红酒牛肉","清蒸海鱼","干锅田鸡","桂圆肉红豆八宝饭","清炒菊花菜","53度茅台","牛尾汤","五色糯米饭(七色)","豌豆薯仔猪骨汤",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","香辣腐乳炒虾","油焖麻辣虾","辣炒田螺","水煮鱼","培根紫菜卷","杭椒鸡珍","红酒土豆烧鸭腿 ","干锅田鸡","糖醋蕃茄溜青花","美妙绝伦之白莲花","五彩豆","青炒扁豆","爆炒猪肝","牛尾汤","焖猪手","桂圆枸杞鸽子汤","凉拌萝卜丝","白斩鸡","辣炒鱿鱼","路易拉菲红酒干红","番茄炖牛腩 ","芝麻烤紫菜",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","芝士烩波士顿龙虾","焖猪手","芹菜炒腰花","凉拌菠菜","凉拌蒜蓉西兰花","谷稻小庄 ","五色糯米饭(七色)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","爆炒猪肝","小炒羊腰 ","小米南瓜粥","蒜蓉生蚝","谷稻小庄 ","倒立蒸梭子蟹","香烤牛排 ","葱姜炒蟹","辣炒鱿鱼","百威啤酒罐装",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","芝士烩波士顿龙虾","辣炒鱿鱼","焖猪手","冰镇花螺","水煮鱼","百里香奶油烤红酒牛肉","孜然羊排","番茄有机花菜","杭椒鸡珍","黄花菜炒木耳","五彩豆","谷稻小庄 ","五色糯米饭(七色)","黄尾袋鼠西拉子红葡萄酒",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","芹菜炒腰花","香酥两吃大虾","倒立蒸梭子蟹","酸辣汤面","辣炒鱿鱼","剁椒鱼头","炝炒大白菜","凉拌菠菜","红酒炖羊肉","蒙古烤羊腿 "," 42度海之蓝","桂圆肉红豆八宝饭",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","炝炒大白菜","番茄炖秋葵","五彩豆"," 北冰洋汽水 ","麻辣小龙虾",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","麻辣小龙虾","清蒸海鱼","海带结豆腐汤","培根紫菜卷","糖醋蕃茄溜青花","凉拌萝卜丝","培根花菜","党参黄芪炖牛尾 ","金玉良缘","爆炒双丝","白胡椒胡萝卜羊肉汤","蒙古烤羊腿 ","独家薄荷鲜虾牛肉卷 ","农夫山泉NFC果汁100%橙汁","意文柠檬汁 ","哈尔滨啤酒罐装","青岛啤酒罐装","蛋挞","紫薯面包卷","不加一滴油的酸奶蛋糕","葡萄奶酥(超酥香的饼干)","咖啡奶香面包","冰糖红豆薏米粥","五色糯米饭(七色)","鱼香肉丝拌面","香菇鸡肉粥","桂圆肉红豆八宝饭",NA,NA,NA,NA,NA,NA,NA,NA
"583","香辣腐乳炒虾","香酥两吃大虾","水煮鱼","香菇鹌鹑蛋","葱油凉拌藕片","杭椒鸡珍","油焖麻辣虾","五色糯米饭(七色)","麻辣小龙虾","芹黄鳝丝","香烤牛排 ","三色凉拌手撕兔","美妙绝伦之白莲花",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","香辣腐乳炒虾","芝士烩波士顿龙虾","姜葱炒花蟹","清炒菊花菜","自制猪肉脯","花蛤蒸蛋","冰镇花螺","白斩鸡","泡椒凤爪 ","百里香奶油烤红酒牛肉","蒙古烤羊腿 ","焖猪手","凉拌菠菜","意文柠檬汁 ","爆炒鸡翅","谷稻小庄 ","照烧鸡腿 ","独家薄荷鲜虾牛肉卷 ","番茄炖牛腩 ","五色糯米饭(七色)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","芝士烩波士顿龙虾","焖猪手","芹菜炒腰花","香辣腐乳炒虾","水煮鱼","剁椒鱼头","美妙绝伦之白莲花","清蒸蝶鱼","红酒炖羊肉","桂圆肉红豆八宝饭",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","爆炒鳝碌","桂圆枸杞鸽子汤","独家薄荷鲜虾牛肉卷 ","番茄甘蓝","大蒜苋菜","谷稻小庄 ","西瓜胡萝卜沙拉","番茄有机花菜","芹菜炒腰花","紫薯面包卷","南瓜芝士包","培根紫菜卷","海带结豆腐汤","玉竹南北杏鸭腿汤",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","香烤牛排 ","孜然羊排","白斩鸡","番茄甘蓝","炝炒大白菜","金玉良缘","38度剑南春 ","五色糯米饭(七色)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","辣炒鱿鱼","香酥两吃大虾","凉拌菠菜","炝炒大白菜",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","香酥两吃大虾","党参黄芪炖牛尾 ","香菇鹌鹑蛋","培根花菜","盘蟹蒸蛋","木须豌豆","啤酒鸭","意文柠檬汁 ","炝炒大白菜","自制猪肉脯","豌豆薯仔猪骨汤","老式面包","黄花菜炒木耳","五色糯米饭(七色)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","水煮鱼","独家薄荷鲜虾牛肉卷 ","照烧鸡腿 ","番茄有机花菜","意文柠檬汁 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","麻辣小龙虾","芝士烩波士顿龙虾","倒立蒸梭子蟹","山药养生粥","芹菜炒腰花","桂圆枸杞鸽子汤","凉拌菠菜","干锅田鸡",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","红酒炖羊肉","麻辣小龙虾","蒙古烤羊腿 ","香酥两吃大虾","孜然羊排","桂圆枸杞鸽子汤","凉拌菠菜","干锅田鸡","黄花菜炒木耳","路易拉菲红酒干红","海带结豆腐汤","百里香奶油烤红酒牛肉",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","麻辣小龙虾","水煮鱼","百里香奶油烤红酒牛肉","孜然羊排","凉拌菠菜","焖猪手","凉拌蒜蓉西兰花","清炒菊花菜","培根花菜","黄花菜炒木耳","52度泸州老窖 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","麻辣小龙虾","核桃葡萄干土司","香辣腐乳炒虾","豌豆薯仔猪骨汤","拌土豆丝","五色糯米饭(七色)","油焖麻辣虾","香酥两吃大虾",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","芝士烩波士顿龙虾","自制猪肉脯","焖猪手","凉拌蒜蓉西兰花","美妙绝伦之白莲花","桂圆肉红豆八宝饭","谷稻小庄 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","葱姜炒蟹","红酒炖羊肉","倒立蒸梭子蟹","芝士烩波士顿龙虾","黄尾袋鼠西拉子红葡萄酒","芝麻烤紫菜","青炒扁豆","豌豆薯仔猪骨汤",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","麻辣小龙虾","冰糖红豆薏米粥","自制猪肉脯","意文柠檬汁 ","水煮鱼","清爽拌凉面","南瓜芝士包","鱼香肉丝拌面",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","香酥两吃大虾","皮蛋瘦肉粥","辣炒鱿鱼","谷稻小庄 ","凉拌蒜蓉西兰花","番茄炖牛腩 ","清爽拌凉面","五色糯米饭(七色)","红酒土豆烧鸭腿 ","孜然羊排","紫薯面包卷","鸡蛋、肉末肠粉","蒜香辣花甲",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","清蒸海鱼","辣炒花蛤","爆炒鸡翅","红酒土豆烧鸭腿 ","炝炒大白菜"," 42度海之蓝","金玉良缘","意文柠檬汁 ","五色糯米饭(七色)","不加一滴油的酸奶蛋糕","爆炒鳝碌","清爽拌凉面","杭椒鸡珍","西瓜胡萝卜沙拉","香辣爆羊肝 ","肉丁茄子","辣炒鱿鱼",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","剁椒鱼头","辣炒鱿鱼","黄花菜炒木耳","啤酒鸭","意文柠檬汁 ","冰糖红豆薏米粥",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","白胡椒胡萝卜羊肉汤","芝麻烤紫菜","照烧鸡腿 ","凉拌菠菜","蛋挞","打卤面","清爽拌凉面",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","冰糖红豆薏米粥","香酥两吃大虾","芹菜炒腰花","水煮鱼","谷稻小庄 ","鲜美鳝鱼","辣炒鱿鱼","啤酒鸭","百里香奶油烤红酒牛肉","清爽拌凉面","培根紫菜卷","黄花菜炒木耳",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","香酥两吃大虾","自制猪肉脯","意文柠檬汁 ","豌豆薯仔猪骨汤","油焖麻辣虾","炝炒大白菜","番茄炖牛腩 ","照烧鸡腿 ","焖猪手","木须豌豆","五色糯米饭(七色)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","水煮鱼","麻辣小龙虾","露露无糖杏仁露","打卤面","鱼香肉丝拌面","南瓜芝士包","老式面包","五色糯米饭(七色)","糖醋蕃茄溜青花","葱油凉拌藕片","自制猪肉脯","剁椒鱼头","辣炒鱿鱼","香辣爆羊肝 ","皮蛋瘦肉粥","南瓜枸杞小饼干","番茄炖牛腩 ","黑米恋上葡萄","爆炒鸡翅",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","倒立蒸梭子蟹","芝士烩波士顿龙虾","清蒸海鱼","38度剑南春 ","桂圆肉红豆八宝饭","爆炒猪肝","百里香奶油烤红酒牛肉","打卤面","清炒菊花菜",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","水煮鱼","啤酒鸭","香辣爆羊肝 ","打卤面","香菇鹌鹑蛋","谷稻小庄 ","培根紫菜卷","白胡椒胡萝卜羊肉汤","肉丁茄子","酸辣藕丁","辣炒鱿鱼",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","香酥两吃大虾","牛尾汤","谷稻小庄 ","爆炒猪肝","西瓜胡萝卜沙拉","凉拌菠菜","凉拌蒜蓉西兰花","蒜香辣花甲","白斩鸡","肉丁茄子","爆炒鸡翅","五色糯米饭(七色)","花蛤蒸蛋","泡椒凤爪 ","芝士烩波士顿龙虾",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","倒立蒸梭子蟹","水煮鱼","谷稻小庄 ","意文柠檬汁 ","凉拌蒜蓉西兰花","香酥两吃大虾","辣炒鱿鱼","清爽拌凉面","蒜香包","五色糯米饭(七色)","白斩鸡","炝炒大白菜","美妙绝伦之白莲花","凉拌菠菜","南瓜枸杞小饼干","一品香酥藕","鱼香肉丝拌面","南瓜芝士包","咖啡奶香面包","桂圆肉红豆八宝饭",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","麻辣小龙虾","葱姜炒蟹","爆炒鳝碌","番茄炖牛腩 ","白胡椒胡萝卜羊肉汤","大蒜苋菜","谷稻小庄 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","避风塘炒蟹","蒙古烤羊腿 ","凉拌萝卜丝","意文柠檬汁 ","蛋挞",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","芝士烩波士顿龙虾","豌豆薯仔猪骨汤","辣炒鱿鱼","山药养生粥","凉拌菠菜","打卤面","桂圆肉红豆八宝饭","番茄蛋汤",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","油焖麻辣虾","芝士烩波士顿龙虾","百里香奶油烤红酒牛肉","番茄炖牛腩 ","干锅田鸡","香菇鹌鹑蛋","酸辣藕丁","大蒜苋菜","38度剑南春 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","清蒸海鱼","辣炒鱿鱼","芝麻烤紫菜","美妙绝伦之白莲花","谷稻小庄 ","五色糯米饭(七色)","芹菜炒腰花","孜然羊排",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","麻辣小龙虾","红酒炖羊肉","快炒黄鳝","番茄炖秋葵","五色糯米饭(七色)","红酒土豆烧鸭腿 ","百里香奶油烤红酒牛肉","张裕葡萄酒张裕赤霞珠干红 ","爆炒双丝","水煮鱼",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","香辣腐乳炒虾","香辣爆羊肝 ","炝炒大白菜","水煮鱼","糖醋蕃茄溜青花","焖猪手","五色糯米饭(七色)","豌豆薯仔猪骨汤",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","麻辣小龙虾","土豆西红柿汤面","酸辣汤面","张裕葡萄酒张裕赤霞珠干红 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","麻辣小龙虾","美妙绝伦之白莲花","谷稻小庄 ","蒙古烤羊腿 ","香辣爆羊肝 ","酸辣藕丁","清爽拌凉面","凉拌菠菜","牛尾汤",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","芝士烩波士顿龙虾","豌豆薯仔猪骨汤","水煮鱼","葱姜炒蟹","鲜美鳝鱼","干锅田鸡","桂圆肉红豆八宝饭","黑米恋上葡萄","啤酒鸭","爆炒猪肝","53度茅台","大蒜苋菜",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","麻辣小龙虾","豌豆薯仔猪骨汤","辣炒鱿鱼","凉拌菠菜","剁椒鱼头","爆炒猪肝","蒙古烤羊腿 ","孜然羊排","姜葱炒花蟹","芹菜炒腰花","自制猪肉脯","香烤牛排 ","蛋挞","焖猪手",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","辣炒鱿鱼","清蒸海鱼","小炒羊腰 ","百里香奶油烤红酒牛肉","爆炒双丝","法国波尔多AOC干红葡萄酒原","五彩藕苗","纸杯蛋糕","五色糯米饭(七色)","小米南瓜粥","蛋挞","皮蛋瘦肉粥",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","麻辣小龙虾","自制猪肉脯","芹菜炒腰花","爆炒猪肝","焖猪手","剁椒鱼头","辣炒鱿鱼","谷稻小庄 ","蒙古烤羊腿 ","炝炒大白菜","百里香奶油烤红酒牛肉","白胡椒胡萝卜羊肉汤",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","肉丁茄子","重庆特色油烧兔","番茄蛋汤","黄油曲奇饼干","意文柠檬汁 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","凉拌菠菜","麻辣小龙虾","自制猪肉脯","爆炒猪肝","辣炒鱿鱼","剁椒鱼头","大理石奶油蛋糕","孜然羊排","蒙古烤羊腿 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","蒜香辣花甲","泡椒凤爪 ","白斩鸡","酸辣藕丁","核桃葡萄干土司","番茄甘蓝","黑米恋上葡萄","香菇鸡肉粥","海带结豆腐汤","鱼香肉丝拌面","凉拌海带豆芽紫菜","独家薄荷鲜虾牛肉卷 ","路易拉菲红酒干红","谷稻小庄 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","香酥两吃大虾","焖猪手","辣炒鱿鱼","水煮鱼","剁椒鱼头","农夫山泉NFC果汁100%橙汁","谷稻小庄 ","大蒜苋菜","蒙古烤羊腿 ","炝炒大白菜","凉拌菠菜","大理石奶油蛋糕","蒜香辣花甲","香菇鹌鹑蛋","豌豆薯仔猪骨汤","孜然羊排","美妙绝伦之白莲花",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
