""," 42∂»∫£÷Æ¿∂"," ±±±˘—Û∆˚ÀÆ ","38∂»Ω£ƒœ¥∫ ","50∂»π≈æÆπ±æ∆","52∂»„Ú÷›¿œΩ— ","53∂»√©Ã®","∞◊∫˙Ω∑∫˙¬‹≤∑—Ú»‚Ã¿","∞◊’∂º¶","∞Ÿ¿Ôœ„ƒÃ”Õøæ∫Ïæ∆≈£»‚","∞Ÿ¿Ôœ„ƒÃ”Õøæºtæ∆≈£»‚","∞ŸÕ˛∆°æ∆πﬁ◊∞","∞ËÕ¡∂πÀø","±¶±¶∞Ê≈£»‚≥¶∑€","±¨≥¥º¶≥·","±¨≥¥˜≠¬µ","±¨≥¥À´Àø","±¨≥¥÷Ì∏Œ","±‹∑ÁÃ¡≥¥–∑","±˘Ã«∫Ï∂πﬁ≤√◊÷‡","±˘’Úª®¬›","≤ªº”“ªµŒ”ÕµƒÀ·ƒÃµ∞∏‚","≥¨»À∆¯π„ Ω≥¶∑€","¥–Ω™≥¥–∑","¥–”Õ¡π∞Ë≈∫∆¨","¥Ú¬±√Ê","¥Û¿Ì ØƒÃ”Õµ∞∏‚","¥ÛÀ‚‹»≤À","µ∞Ã¢","µ≥≤Œª∆‹ŒÏ¿≈£Œ≤ ","µπ¡¢’ÙÀÛ◊”–∑","∂¨πœ≥¥ø‡πœ","∂¿º“±°∫…œ œ∫≈£»‚æÌ ","∂ÁΩ∑”„Õ∑","∑®π˙≤®∂˚∂‡AOC∏…∫Ï∆œÃ—æ∆‘≠","∑¨«—µ∞Ã¿","∑¨«—Ï¿≈£ÎÓ ","∑¨«—Ï¿«Ôø˚","∑¨«—∏ ¿∂","∑¨«—”–ª˙ª®≤À","∏…π¯ÃÔº¶","π»µæ–°◊Ø ","π„ Ωœ∫» ≥¶∑€","π‘≤Ë€ËΩ∏Î◊”Ã¿","π‘≤»‚∫Ï∂π∞À±¶∑π","π˛∂˚±ı∆°æ∆πﬁ◊∞","∫£¥¯Ω·∂π∏ØÃ¿","∫ºΩ∑º¶’‰","∫ÀÃ“∆œÃ—∏…Õ¡Àæ","∫⁄√◊¡µ…œ∆œÃ—","∫Ïæ∆Ï¿—Ú»‚","∫Ïæ∆Õ¡∂π…’—ºÕ» ","ª®∏Ú’Ùµ∞","ª∆ª®≤À≥¥ƒæ∂˙","ª∆Œ≤¥¸ ÛŒ˜¿≠◊”∫Ï∆œÃ—æ∆","ª∆”Õ«˙∆Ê±˝∏…","º¶µ∞°¢»‚ƒ©≥¶∑€","Ω™¥–≥¥ª®–∑","Ω”Ò¡º‘µ","øß∑»ƒÃœ„√Ê∞¸","øÏ≥¥ª∆˜≠","¿±≥¥∫£¥¯Àø","¿±≥¥ª®∏Ú","¿±≥¥ÃÔ¬›","¿±≥¥ˆœ”„","¿∂¥¯∆°æ∆πﬁ◊∞","¿œ Ω√Ê∞¸","¡π∞Ë≤§≤À","¡π∞Ë∫£¥¯∂π—ø◊œ≤À","¡π∞Ë¬‹≤∑Àø","¡π∞ËÀ‚»ÿŒ˜¿ºª®","¬∑“◊¿≠∑∆∫Ïæ∆∏…∫Ï","¬∂¬∂ŒﬁÃ«–”» ¬∂","¬È¿±–°¡˙œ∫","√¿√Óæ¯¬◊÷Æ∞◊¡´ª®","ÏÀ÷Ì ÷","√…π≈øæ—ÚÕ» ","ƒæ–ÎÕ„∂π","ƒœπœË€ËΩ–°±˝∏…","ƒœπœ÷• ø∞¸","≈£ƒÃæÌ","≈£»‚º¶µ∞≥¶∑€","≈£Œ≤Ã¿","≈©∑Ú…Ω»™NFCπ˚÷≠100%≥»÷≠","≈Ã–∑’Ùµ∞","≈›Ω∑∑Ô◊¶ ","≈‡∏˘ª®≤À","≈‡∏˘◊œ≤ÀæÌ","∆§µ∞ ›»‚÷‡","∆°æ∆—º","∆œÃ—ƒÃÀ÷(≥¨À÷œ„µƒ±˝∏…)","Ï¡≥¥¥Û∞◊≤À","«€≤À≥¥—¸ª®","«€ª∆˜≠Àø","«‡≥¥±‚∂π","«‡µ∫∆°æ∆πﬁ◊∞","«Â≥¥æ’ª®≤À","«ÂÀ¨∞Ë¡π√Ê","«Â’Ùµ˚”„","«Â’Ù∫£”„","»‚∂°«—◊”","»˝…´¡π∞Ë ÷À∫Õ√","»˝Àø˜≠”„","…Ω“©—¯…˙÷‡","ÀÆ÷Û”„","À·¿±≈∫∂°","À·¿±Ã¿√Ê","À‚»ÿ…˙Ú∫","À‚œ„∞¸","À‚œ„¿±ª®º◊","Ã«¥◊ﬁ¨«—¡Ô«‡ª®","Ãÿ¥ººŒ ø≤Æ∆°æ∆πﬁ◊∞","Ã˙∞Â≈£»‚","Õ¡∂πŒ˜∫Ï ¡Ã¿√Ê","Õ„∂π Ì◊–÷Ìπ«Ã¿","ŒÂ≤ ∂π","ŒÂ≤ ≈∫√Á","ŒÂ…´≈¥√◊∑π(∆ﬂ…´)","ŒÂœ„Ω¥¬ø»‚ ","Œ˜πœ∫˙¬‹≤∑…≥¿≠","œ √¿˜≠”„","œ„πΩ∆»µ∞","œ„πΩº¶»‚÷‡","œ„øæ≈£≈≈ ","œ„¿±±¨—Ú∏Œ ","œ„¿±∏Ø»È≥¥œ∫","œ„À÷¡Ω≥‘¥Ûœ∫","–°≥¥—Ú—¸ ","–°√◊ƒœπœ÷‡","“ª∆∑œ„À÷≈∫","“‚Œƒƒ˚√ ÷≠ ","”ÕÏÀ¬È¿±œ∫","”„œ„»‚Àø∞Ë√Ê","”Ò÷Òƒœ±±–”—ºÕ»Ã¿","’≈‘£∆œÃ—æ∆’≈‘£≥‡œº÷È∏…∫Ï ","≥§≥«Ω—ƒΩ‚∞Ÿƒ…∫Ïæ∆∏…∫Ï∆œÃ—æ∆","’’…’º¶Õ» ","÷•¬Èøæ◊œ≤À","÷• øª‚≤® ø∂Ÿ¡˙œ∫","÷Ω±≠µ∞∏‚","÷ÿ«ÏÃÿ…´”Õ…’Õ√","◊Œ»ª—Ú≈≈","◊œ Ì√Ê∞¸æÌ","◊‘÷∆÷Ì»‚∏¨"
"œ„πΩ∆»µ∞",0,0,0,0,0,0,0.187096774193548,0,0,0,0,0,0,0,0,0.171052631578947,0,0,0,0,0.182692307692308,0,0,0.2,0,0,0,0,0.171171171171171,0,0,0.171232876712329,0.182352941176471,0,0,0.171974522292994,0,0,0,0,0.205240174672489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175182481751825,0,0,0,0,0,0.202020202020202,0,0,0.230769230769231,0,0,0,0,0,0.196261682242991,0,0.185929648241206,0.172222222222222,0,0,0,0,0,0.212389380530973,0,0,0,0,0,0.181818181818182,0,0,0.205298013245033,0.179012345679012,0,0,0,0,0,0,0,0,0,0,0,0.214285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0.228426395939086,0,0.256410256410256,0,0,0,0,0.170542635658915,0.174825174825175,0.23469387755102,0,0,0,0.221476510067114,0.2,0,0,0,0,0,0,0.184834123222749,0,0,0.220858895705522,0,0.176136363636364
"œ„πΩº¶»‚÷‡",0,0,0,0,0,0,0,0,0,0,0,0.149532710280374,0,0,0,0,0.120967741935484,0.119047619047619,0.114035087719298,0.134615384615385,0,0.116666666666667,0,0,0.123287671232877,0,0,0,0.123287671232877,0,0,0,0.116788321167883,0,0,0,0,0,0,0,0.117647058823529,0,0,0.153846153846154,0,0,0,0.126984126984127,0.117647058823529,0,0,0,0,0.135802469135802,0,0,0,0,0,0,0,0,0.113924050632911,0.124260355029586,0,0,0,0,0,0.125984251968504,0,0,0,0,0,0,0.117647058823529,0,0,0,0,0.126582278481013,0,0,0,0,0,0,0,0.135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138157894736842,0.126315789473684,0.135593220338983,0,0,0,0,0,0,0,0,0,0,0.114942528735632,0,0,0,0,0,0.122950819672131,0.144444444444444,0,0,0,0.141414141414141,0,0,0,0,0,0,0.14,0,0,0.116022099447514,0,0,0,0,0.127659574468085
"œ„øæ≈£≈≈ ",0,0,0,0,0,0,0.19620253164557,0,0,0,0,0.230769230769231,0,0,0,0.188311688311688,0.192546583850932,0,0,0,0,0,0,0,0,0,0,0.243421052631579,0,0,0,0,0,0,0,0.211538461538462,0,0.197080291970803,0,0,0.211206896551724,0,0,0.17687074829932,0,0,0,0,0,0,0,0,0,0,0,0,0.177215189873418,0.177304964539007,0,0,0,0,0,0.246153846153846,0,0,0.220833333333333,0,0,0.217391304347826,0,0,0.242857142857143,0,0.181372549019608,0.234285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165680473372781,0,0,0,0,0.195767195767196,0,0,0,0,0,0.208053691275168,0,0,0,0.16875,0,0,0.21078431372549,0,0.25625,0,0,0,0,0,0.168918918918919,0.181818181818182,0,0,0,0.198717948717949,0.179012345679012,0,0,0,0,0.16793893129771,0,0.175115207373272,0,0,0,0,0.19774011299435
"œ„¿±±¨—Ú∏Œ ",0,0.186274509803922,0,0,0,0,0.156716417910448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174757281553398,0,0,0.157894736842105,0.148148148148148,0,0,0,0,0,0,0,0.156716417910448,0,0,0,0,0.15962441314554,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178294573643411,0.157894736842105,0,0,0,0,0,0,0,0.148148148148148,0.166666666666667,0,0,0,0,0,0.164102564102564,0.184931506849315,0,0.221476510067114,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0.16793893129771,0,0,0,0,0,0,0,0,0.16,0,0,0,0.230769230769231,0.155963302752294,0,0,0,0,0.149606299212598,0,0,0,0.159090909090909,0,0,0.196629213483146,0.147368421052632,0.210144927536232,0,0.170542635658915,0,0,0,0.148760330578512,0.157608695652174,0,0,0,0,0.180451127819549,0,0,0,0,0,0,0,0,0,0,0,0.163398692810457
"œ„¿±∏Ø»È≥¥œ∫",0,0,0,0,0,0,0.178082191780822,0,0,0,0,0.177777777777778,0,0,0,0.177304964539007,0.166666666666667,0,0,0,0,0,0,0.159663865546218,0,0,0.173228346456693,0,0,0,0,0,0.159509202453988,0,0,0.178082191780822,0,0,0,0,0.183856502242152,0,0,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170984455958549,0,0,0.17948717948718,0,0,0,0,0,0.178743961352657,0.180124223602484,0.224043715846995,0.156976744186047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156462585034014,0.162337662337662,0,0,0,0,0,0,0.176470588235294,0,0,0,0,0.180790960451977,0,0,0,0,0,0,0,0,0,0.197183098591549,0,0,0.223404255319149,0,0.157232704402516,0,0.174825174825175,0,0.168918918918919,0,0,0.197916666666667,0,0,0,0.156462585034014,0,0,0,0,0,0,0,0.160975609756098,0,0,0,0.175925925925926,0.181818181818182
"œ„À÷¡Ω≥‘¥Ûœ∫",0,0,0,0,0,0,0.211822660098522,0,0,0,0,0,0,0,0,0,0.220588235294118,0,0.209183673469388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240566037735849,0,0,0.182692307692308,0,0,0,0,0.295019157088123,0,0,0.191709844559586,0,0,0,0,0,0,0,0,0,0,0,0,0.179611650485437,0,0,0,0,0,0,0.271186440677966,0,0,0.33587786259542,0,0,0.204761904761905,0,0,0.256916996047431,0.227906976744186,0.307017543859649,0.269767441860465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178743961352657,0.258706467661691,0,0,0,0,0,0,0.192488262910798,0,0,0,0,0.298165137614679,0,0,0,0,0,0,0,0,0,0.213930348258706,0,0,0.321739130434783,0,0.258536585365854,0,0.23469387755102,0,0.181818181818182,0,0.197916666666667,0,0,0,0,0.184466019417476,0.192307692307692,0,0,0,0,0,0,0.268292682926829,0,0,0.213953488372093,0,0.287081339712919
"–°≥¥—Ú—¸ ",0,0.0963855421686747,0,0.136363636363636,0,0,0.116071428571429,0,0,0,0,0,0,0,0.0833333333333334,0,0,0,0,0,0,0,0,0,0,0,0.0851063829787234,0,0,0.116279069767442,0,0,0,0,0,0,0,0.0752688172043011,0.0865384615384616,0.0853658536585366,0.0904522613065326,0,0,0,0,0,0,0,0.0769230769230769,0.0987654320987654,0,0,0,0.0945945945945946,0,0,0.0892857142857143,0.0736842105263158,0,0,0,0,0,0,0.0740740740740741,0.125,0.0904761904761905,0,0,0.073170731707317,0,0,0,0.075187969924812,0,0,0,0.073170731707317,0.114754098360656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957446808510638,0,0.075,0,0,0,0,0,0,0,0,0.0973451327433629,0,0.073170731707317,0,0,0,0,0.0793650793650793,0,0,0,0,0,0,0,0,0,0,0,0.108695652173913,0,0,0,0,0,0,0,0.1125,0,0,0,0.0754716981132075,0,0,0
"–°√◊ƒœπœ÷‡",0,0,0,0,0,0,0,0,0,0,0,0.16030534351145,0,0,0,0.169117647058824,0,0,0.2,0,0,0,0,0,0,0,0,0.178571428571429,0,0,0,0,0.189542483660131,0,0,0.178571428571429,0,0.15702479338843,0,0,0,0,0,0.173228346456693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164893617021277,0.166666666666667,0.170454545454545,0.195555555555556,0,0,0.178082191780822,0,0.177083333333333,0,0,0.160427807486631,0,0,0.185185185185185,0,0,0,0,0.174311926605505,0.160377358490566,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.165289256198347,0,0.168918918918919,0,0,0,0.196428571428571,0,0.172413793103448,0,0,0,0,0,0,0,0,0,0,0,0.198924731182796,0,0.187919463087248,0,0,0,0,0,0,0,0,0,0,0.164285714285714,0.159722222222222,0,0,0,0,0.162162162162162,0,0.160804020100503,0,0,0,0,0.175
"“ª∆∑œ„À÷≈∫",0,0,0,0,0,0,0,0.135416666666667,0,0,0,0,0,0,0,0,0,0,0.139130434782609,0,0,0.126984126984127,0,0.139784946236559,0,0,0,0,0,0,0,0,0.129496402877698,0,0.146666666666667,0,0,0.127450980392157,0,0,0.131707317073171,0,0,0.127272727272727,0,0,0,0,0,0.142857142857143,0.126582278481013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13953488372093,0.126582278481013,0,0.127659574468085,0,0,0,0,0.131868131868132,0.152777777777778,0,0,0,0,0,0,0,0,0,0,0.128205128205128,0.131147540983607,0,0,0,0,0.134831460674157,0,0.134615384615385,0,0,0,0,0.147368421052632,0.149350649350649,0,0,0,0,0,0,0,0,0,0,0,0,0.131428571428571,0,0,0,0.142857142857143,0,0,0.126315789473684,0,0.137931034482759,0,0,0,0.131147540983607,0,0.169014084507042,0,0,0,0,0,0,0,0,0,0.130952380952381,0.13986013986014
"“‚Œƒƒ˚√ ÷≠ ",0,0,0,0,0,0,0,0,0,0,0,0.184931506849315,0,0.178294573643411,0,0,0,0,0,0,0,0,0,0.178294573643411,0,0,0,0.184713375796178,0,0,0,0.184931506849315,0,0,0,0.207792207792208,0,0,0.208333333333333,0,0.182978723404255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180645161290323,0,0,0,0,0,0,0.218274111675127,0,0,0.198347107438017,0,0,0.184049079754601,0,0,0.188940092165899,0,0,0.217142857142857,0,0.173228346456693,0,0,0,0,0.173228346456693,0,0,0,0.217054263565891,0.224806201550388,0,0,0,0,0,0,0,0,0.227272727272727,0,0.204968944099379,0,0,0,0,0.245810055865922,0,0,0,0,0.178343949044586,0,0,0,0,0,0,0,0.190243902439024,0,0,0,0.221476510067114,0,0.198717948717949,0,0,0.184466019417476,0,0,0,0,0,0.18348623853211,0,0,0,0.209677419354839,0,0.183098591549296,0,0,0,0,0.1875
"”ÕÏÀ¬È¿±œ∫",0,0,0,0,0,0,0.165644171779141,0,0,0,0,0,0,0,0,0,0.221518987341772,0,0.167741935483871,0,0,0,0,0,0,0,0.201438848920863,0,0,0,0,0,0.203488372093023,0,0,0.165644171779141,0,0,0,0,0.21551724137931,0,0,0.175675675675676,0,0,0,0,0,0,0,0,0,0,0,0,0.23841059602649,0,0,0,0,0,0,0.167464114832536,0,0,0.214876033057851,0,0,0.172619047619048,0,0,0,0,0.198019801980198,0.172972972972973,0.182539682539683,0.16793893129771,0,0,0,0,0,0,0,0,0,0.182481751824818,0,0,0.205128205128205,0.23125,0,0,0,0,0,0,0.171597633136095,0,0,0,0,0.213903743315508,0,0,0,0,0,0,0,0,0,0.167701863354037,0,0,0.227722772277228,0,0,0,0.2,0,0.179012345679012,0.180451127819549,0,0.192307692307692,0,0,0,0,0,0,0,0,0,0,0,0.179723502304147,0,0,0.164772727272727,0,0.210227272727273
"”„œ„»‚Àø∞Ë√Ê",0,0,0,0,0,0,0,0.136363636363636,0,0,0,0,0,0.154761904761905,0,0,0,0,0,0,0,0,0,0,0.149253731343284,0,0,0,0,0.133333333333333,0,0.134615384615385,0.147286821705426,0,0,0.129310344827586,0,0.127659574468085,0.144230769230769,0,0,0,0,0,0,0.145454545454546,0,0.157894736842105,0,0,0,0,0.1375,0,0,0,0,0,0,0,0,0,0,0.128048780487805,0,0,0,0,0,0.140495867768595,0.126760563380282,0,0,0,0,0,0,0.146341463414634,0.213114754098361,0,0,0,0,0,0,0,0.159090909090909,0.157303370786517,0,0,0,0,0,0,0,0,0.16304347826087,0.135416666666667,0.139344262295082,0,0,0,0,0.150684931506849,0,0,0.140845070422535,0.161764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169014084507042,0.18348623853211,0,0,0.134615384615385,0,0,0.144578313253012,0,0,0,0,0,0.211267605633803,0
"”Ò÷Òƒœ±±–”—ºÕ»Ã¿",0,0,0,0,0,0,0,0.0759493670886076,0,0,0,0,0,0.0933333333333334,0.075,0,0,0,0,0,0,0,0.109375,0,0.107142857142857,0.0727272727272728,0.0813953488372093,0,0,0,0.105263157894737,0,0,0,0,0.0841121495327103,0,0,0,0,0,0,0.0833333333333334,0,0,0.116279069767442,0,0,0.0869565217391304,0,0,0,0,0.107692307692308,0,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0.0833333333333334,0,0,0,0,0,0,0,0.0925925925925926,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0.0810810810810811,0,0,0,0,0,0,0,0.102564102564103,0,0.0759493670886076,0,0,0,0,0.0847457627118644,0.0849056603773585,0,0,0,0,0,0,0.0925925925925926,0,0,0,0,0,0.0847457627118644,0,0,0,0,0,0.0813953488372093,0,0.0754716981132075,0,0.134615384615385,0,0,0,0,0,0,0,0.116279069767442,0.0916666666666667,0.0923076923076923,0
"’≈‘£∆œÃ—æ∆’≈‘£≥‡œº÷È∏…∫Ï ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0.141176470588235,0,0,0,0,0,0,0,0,0,0.177966101694915,0.164383561643836,0.122448979591837,0,0,0,0,0,0.130081300813008,0.137931034482759,0.14,0.123893805309734,0.119565217391304,0,0,0,0.138888888888889,0,0,0,0,0,0,0.128205128205128,0,0,0,0,0,0.12396694214876,0.137254901960784,0,0,0,0,0.123456790123457,0.122093023255814,0,0,0.135514018691589,0,0,0,0,0,0.146739130434783,0,0,0.152777777777778,0,0,0,0,0,0.121951219512195,0,0.154761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122137404580153,0,0,0,0.148936170212766,0,0,0,0,0.12987012987013,0.15,0,0,0,0,0.132231404958678,0,0.123287671232877,0,0,0,0,0,0,0.138211382113821,0,0.128440366972477,0,0,0,0,0,0,0,0,0,0,0,0,0.120218579234973,0,0,0,0,0
"≥§≥«Ω—ƒΩ‚∞Ÿƒ…∫Ïæ∆∏…∫Ï∆œÃ—æ∆",0,0,0,0,0,0.0681818181818181,0,0,0,0,0,0,0.103448275862069,0,0,0,0.0769230769230769,0,0,0.103448275862069,0,0,0,0,0.0784313725490196,0,0.075,0,0,0,0,0,0,0,0,0.0686274509803921,0.112903225806452,0,0,0,0,0,0,0.0689655172413793,0,0,0,0.073170731707317,0.0793650793650793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967741935483871,0,0,0,0.114285714285714,0,0,0.0806451612903226,0,0,0,0,0,0.14,0,0.0841121495327103,0,0,0.0714285714285714,0.0769230769230769,0,0,0,0.09375,0,0,0.0684931506849316,0.0735294117647058,0,0,0,0.0754716981132075,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.14,0.0679611650485437,0.101449275362319,0,0,0,0,0.0701754385964912,0,0.0776699029126213,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0.073170731707317
"’’…’º¶Õ» ",0,0,0,0,0,0,0.178294573643411,0,0.166666666666667,0,0,0.168067226890756,0,0.204081632653061,0,0,0,0,0.16260162601626,0,0,0,0,0.168316831683168,0,0,0,0.178294573643411,0.180722891566265,0,0,0,0.16551724137931,0,0,0.178294573643411,0,0,0.196581196581197,0,0.173076923076923,0,0,0,0,0,0,0,0,0,0.174418604651163,0,0,0,0,0,0.1640625,0.172727272727273,0,0,0,0,0,0.183908045977011,0,0.168831168831169,0,0,0,0,0,0,0,0,0,0.169934640522876,0,0.197916666666667,0,0,0,0.179775280898876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174311926605505,0,0.167883211678832,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0.172839506172839,0,0,0.197080291970803,0,0.165354330708661,0,0.16793893129771,0,0,0,0,0.162162162162162,0,0.209677419354839,0,0,0,0,0,0,0,0,0,0,0,0.16304347826087,0
"÷•¬Èøæ◊œ≤À",0,0,0,0,0,0,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0.147727272727273,0.135593220338983,0,0,0,0.13953488372093,0,0,0.146666666666667,0,0.211864406779661,0,0,0,0,0,0,0,0,0,0.145631067961165,0,0,0.175,0,0,0,0,0,0,0,0,0.150537634408602,0,0,0,0,0,0,0,0.153846153846154,0,0,0.144736842105263,0,0,0.152046783625731,0,0,0,0,0,0.136363636363636,0.15,0,0.137566137566138,0,0,0.197183098591549,0,0.139784946236559,0,0,0,0,0,0,0,0.152173913043478,0,0,0,0,0,0,0,0,0,0,0.144230769230769,0,0,0,0,0,0,0,0,0,0.134146341463415,0,0,0,0,0,0,0,0,0,0.135593220338983,0.141176470588235,0.192307692307692,0,0,0,0.133858267716535,0,0.133928571428571,0,0,0,0,0.137096774193548,0,0,0,0,0,0.150537634408602,0,0.135869565217391,0.191780821917808,0,0.161764705882353,0,0
"÷• øª‚≤® ø∂Ÿ¡˙œ∫",0,0,0,0,0,0,0,0,0,0,0,0,0,0.195652173913043,0,0.198067632850242,0.291457286432161,0,0,0,0,0,0,0,0,0,0,0.20952380952381,0,0.216216216216216,0,0.187192118226601,0.18859649122807,0,0,0.239024390243902,0,0.186528497409326,0,0,0.315589353612167,0,0,0.252631578947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272727272727273,0,0,0.311355311355311,0,0,0.242857142857143,0,0,0.253846153846154,0.271028037383177,0.330434782608696,0.237885462555066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247524752475248,0.242857142857143,0,0,0,0,0,0,0.265700483091788,0,0,0,0,0.238297872340426,0,0,0,0,0,0.200980392156863,0,0,0,0.205741626794258,0,0,0.333333333333333,0,0.225806451612903,0,0.184834123222749,0,0,0,0,0.268292682926829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257009345794392,0,0.253393665158371
"÷Ω±≠µ∞∏‚",0,0.13953488372093,0,0,0,0,0,0,0,0,0,0,0,0,0.113207547169811,0,0,0.139240506329114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123076923076923,0,0.109243697478992,0,0,0,0,0.125628140703518,0,0,0,0,0,0.123076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10958904109589,0.142857142857143,0,0,0,0.135714285714286,0.109756097560976,0.130952380952381,0,0,0,0,0.130952380952381,0.125,0,0.130952380952381,0,0,0.125,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0.111111111111111,0.116666666666667,0.136363636363636,0.117647058823529,0.162162162162162,0.180327868852459,0,0.11304347826087,0,0.136752136752137,0,0.115384615384615,0.124260355029586,0,0.123711340206186,0,0,0,0,0,0,0,0,0.191780821917808,0,0,0,0,0,0
"÷ÿ«ÏÃÿ…´”Õ…’Õ√",0,0,0,0.0975609756097561,0,0,0,0,0,0,0,0,0,0.0886075949367089,0.119047619047619,0,0,0.0833333333333334,0,0,0,0,0.0869565217391304,0,0.0819672131147541,0,0,0,0,0.0963855421686747,0,0,0.096,0,0.0819672131147541,0,0,0,0,0.12,0,0,0,0,0,0.106382978723404,0,0,0,0.105263157894737,0,0,0,0.0857142857142857,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0.112903225806452,0,0,0,0,0,0.112676056338028,0,0,0,0,0,0,0,0,0,0,0.0823529411764706,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0.0967741935483871,0.0818181818181818,0,0,0,0,0.0825688073394495,0,0,0,0.104477611940298,0,0.0930232558139534,0,0,0,0,0,0.0987654320987654,0,0,0,0.0925925925925926,0,0,0.116279069767442,0.0923076923076923,0,0,0.0869565217391304,0.0941176470588235,0,0,0,0.0869565217391304,0
"◊Œ»ª—Ú≈≈",0,0,0,0,0,0,0.180232558139535,0,0,0,0,0.172839506172839,0,0,0,0,0.211764705882353,0,0,0,0,0,0,0,0,0,0,0.22289156626506,0,0.175675675675676,0,0,0.195652173913043,0,0,0.201183431952663,0,0,0,0,0.266094420600858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176470588235294,0,0,0,0,0,0,0.278606965174129,0,0,0.273858921161826,0,0,0.220930232558139,0,0,0.222222222222222,0.220994475138122,0.169724770642202,0.284916201117318,0,0,0,0,0,0,0,0,0,0.177304964539007,0,0,0,0,0.196428571428571,0.186440677966102,0,0,0,0,0.201342281879195,0,0.17877094972067,0,0,0,0.170068027210884,0.243523316062176,0,0,0,0,0,0.175757575757576,0,0,0,0,0,0,0.266990291262136,0,0.242774566473988,0,0.220858895705522,0,0,0,0,0.213953488372093,0,0,0,0,0,0,0,0,0,0,0,0.257009345794392,0,0,0,0,0.189473684210526
"◊œ Ì√Ê∞¸æÌ",0,0,0,0,0,0,0,0,0.170454545454545,0,0,0,0,0.159574468085106,0,0,0,0.147727272727273,0.252336448598131,0,0,0,0,0.172043010752688,0.155844155844156,0,0,0,0,0,0.15,0.150442477876106,0,0,0,0,0,0,0,0,0.163366336633663,0,0,0.165137614678899,0,0,0,0.147058823529412,0,0.16304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171875,0,0,0.149732620320856,0,0,0,0,0.177777777777778,0,0,0,0,0,0,0,0,0.175257731958763,0.161616161616162,0.170212765957447,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0.168831168831169,0,0,0,0,0,0,0,0,0,0,0,0.162162162162162,0.203592814371258,0,0,0,0,0,0,0,0.175925925925926,0.155172413793103,0,0.153846153846154,0,0,0.150793650793651,0.211267605633803,0,0,0,0.16304347826087,0,0.148351648351648,0,0,0,0,0.160839160839161
